订单编号,总金额,买家实际支付金额,收货地址 ,订单创建时间,订单付款时间 ,退款金额
19988,45.0,45.0,贵州省,2020-02-24 12:23:49,2020-02-24 12:24:00,0.0
19989,119.0,119.0,江苏省,2020-02-24 12:22:33,2020-02-24 12:22:41,0.0
19990,81.0,81.0,上海,2020-02-24 12:22:09,2020-02-24 12:22:20,0.0
19991,43.0,43.0,北京,2020-02-24 12:21:59,2020-02-24 12:22:05,0.0
19992,75.0,0.0,辽宁省,2020-02-24 12:20:02,2020-02-24 12:20:13,75.0
19993,101.0,101.0,北京,2020-02-24 12:19:50,2020-02-24 12:19:58,0.0
19994,119.0,119.0,江苏省,2020-02-24 12:19:21,2020-02-24 12:19:26,0.0
19995,43.0,43.0,北京,2020-02-24 12:19:13,2020-02-24 12:19:20,0.0
19996,85.0,5.0,河南省,2020-02-24 12:18:49,2020-02-24 12:27:42,80.0
19997,37.0,37.0,黑龙江省,2020-02-24 12:16:34,2020-02-24 12:17:11,0.0
19998,43.0,43.0,北京,2020-02-24 12:15:05,2020-02-24 12:15:13,0.0
19999,119.0,0.0,广东省,2020-02-24 12:12:06,2020-02-24 12:12:14,119.0
20000,37.0,37.0,四川省,2020-02-24 12:11:48,2020-02-24 12:11:55,0.0
20001,83.0,83.0,北京,2020-02-24 12:11:48,2020-02-24 12:11:55,0.0
20002,37.0,37.0,福建省,2020-02-24 12:11:07,2020-02-24 12:11:16,0.0
20003,21.0,21.0,陕西省,2020-02-24 12:10:27,2020-02-24 12:10:33,0.0
20004,85.0,85.0,山东省,2020-02-24 12:10:13,2020-02-24 12:10:33,0.0
20005,183.0,183.0,北京,2020-02-24 12:09:21,2020-02-24 12:09:26,0.0
20006,119.0,0.0,吉林省,2020-02-24 12:09:09,2020-02-24 12:09:17,119.0
20007,37.0,37.0,河北省,2020-02-24 12:08:41,2020-02-24 12:08:45,0.0
20008,37.0,37.0,上海,2020-02-24 12:07:50,2020-02-24 12:08:00,0.0
20009,85.0,85.0,山东省,2020-02-24 12:06:29,2020-02-24 12:06:53,0.0
20010,119.0,0.0,天津,2020-02-24 12:06:26,2020-02-24 12:06:32,119.0
20011,119.0,0.0,海南省,2020-02-24 12:04:26,,0.0
20012,37.0,0.0,北京,2020-02-24 12:03:37,2020-02-24 12:03:44,37.0
20013,83.0,0.0,河北省,2020-02-24 12:01:36,2020-02-24 12:01:43,83.0
20014,45.0,0.0,湖北省,2020-02-24 12:01:01,,0.0
20015,53.0,0.0,湖南省,2020-02-24 12:00:40,,0.0
20016,37.0,37.0,内蒙古自治区,2020-02-24 11:59:44,2020-02-24 11:59:49,0.0
20017,43.0,0.0,上海,2020-02-24 11:59:13,,0.0
20018,116.0,0.0,河北省,2020-02-24 11:58:43,2020-02-24 11:58:52,116.0
20019,69.0,69.0,福建省,2020-02-24 11:56:53,2020-02-24 11:57:38,0.0
20020,69.0,69.0,北京,2020-02-24 11:56:30,2020-02-24 12:01:46,0.0
20021,53.0,0.0,浙江省,2020-02-24 11:55:00,2020-02-25 10:03:58,53.0
20022,119.0,119.0,天津,2020-02-24 11:54:56,2020-02-24 11:55:05,0.0
20023,21.0,21.0,山西省,2020-02-24 11:54:30,2020-02-24 11:54:35,0.0
20024,53.0,0.0,浙江省,2020-02-24 11:54:28,,0.0
20025,21.0,21.0,湖南省,2020-02-24 11:54:25,2020-02-24 11:54:28,0.0
20026,21.0,0.0,湖南省,2020-02-24 11:53:20,,0.0
20027,101.0,101.0,山东省,2020-02-24 11:52:42,2020-02-24 11:53:02,0.0
20028,151.0,151.0,湖南省,2020-02-24 11:51:30,2020-02-24 11:51:36,0.0
20029,119.0,119.0,四川省,2020-02-24 11:51:08,2020-02-24 11:51:13,0.0
20030,119.0,119.0,天津,2020-02-24 11:51:06,2020-02-24 11:51:18,0.0
20031,119.0,0.0,广东省,2020-02-24 11:50:48,,0.0
20032,119.0,0.0,广东省,2020-02-24 11:50:38,,0.0
20033,75.0,75.0,上海,2020-02-24 11:50:18,2020-02-24 11:50:37,0.0
20034,37.0,0.0,广东省,2020-02-24 11:50:14,,0.0
20035,238.0,238.0,辽宁省,2020-02-24 11:47:23,2020-02-24 11:47:28,0.0
20036,101.0,101.0,浙江省,2020-02-24 11:47:03,2020-02-24 11:47:11,0.0
20037,45.0,45.0,辽宁省,2020-02-24 11:45:59,2020-02-24 11:46:10,0.0
20038,119.0,0.0,北京,2020-02-24 11:45:40,2020-02-24 11:45:46,119.0
20039,21.0,21.0,安徽省,2020-02-24 11:45:12,2020-02-24 11:45:20,0.0
20040,119.0,0.0,河北省,2020-02-24 11:45:07,2020-02-24 11:45:17,119.0
20041,119.0,0.0,重庆,2020-02-24 11:43:11,2020-02-24 11:43:26,119.0
20042,119.0,0.0,广东省,2020-02-24 11:42:53,2020-02-24 11:42:58,119.0
20043,69.0,0.0,浙江省,2020-02-24 11:42:26,2020-02-24 11:43:41,69.0
20044,21.0,0.0,上海,2020-02-24 11:42:09,2020-02-24 11:42:25,21.0
20045,101.0,101.0,山东省,2020-02-24 11:41:36,2020-02-24 11:41:41,0.0
20046,53.0,53.0,上海,2020-02-24 11:41:30,2020-02-24 11:41:39,0.0
20047,131.0,0.0,西藏自治区,2020-02-24 11:36:05,2020-02-24 11:36:12,131.0
20048,21.0,0.0,河南省,2020-02-24 11:35:28,2020-02-24 11:35:32,21.0
20049,119.0,119.0,江苏省,2020-02-24 11:35:23,2020-02-24 11:35:31,0.0
20050,21.0,0.0,河南省,2020-02-24 11:34:38,2020-02-24 11:34:43,21.0
20051,118.0,118.0,上海,2020-02-24 11:34:34,2020-02-24 11:36:00,0.0
20052,43.0,43.0,辽宁省,2020-02-24 11:34:15,2020-02-24 11:34:19,0.0
20053,53.0,53.0,山东省,2020-02-24 11:34:07,2020-02-24 11:34:15,0.0
20054,43.0,43.0,辽宁省,2020-02-24 11:33:40,2020-02-24 11:33:45,0.0
20055,157.0,157.0,北京,2020-02-24 11:33:08,2020-02-24 11:33:14,0.0
20056,119.0,119.0,江苏省,2020-02-24 11:32:24,2020-02-24 11:32:44,0.0
20057,21.0,21.0,河南省,2020-02-24 11:32:17,2020-02-24 11:32:30,0.0
20058,37.0,37.0,四川省,2020-02-24 11:31:55,2020-02-24 11:32:00,0.0
20059,21.0,0.0,河南省,2020-02-24 11:31:41,,0.0
20060,152.0,0.0,四川省,2020-02-24 11:31:34,2020-02-24 11:31:44,152.0
20061,45.0,45.0,辽宁省,2020-02-24 11:30:55,2020-02-24 11:31:02,0.0
20062,43.0,43.0,山东省,2020-02-24 11:29:38,2020-02-24 11:29:44,0.0
20063,69.0,69.0,浙江省,2020-02-24 11:27:24,2020-02-24 11:27:30,0.0
20064,43.0,43.0,浙江省,2020-02-24 11:27:02,2020-02-24 11:27:08,0.0
20065,43.0,0.0,浙江省,2020-02-24 11:26:24,,0.0
20066,45.0,0.0,安徽省,2020-02-24 11:25:15,2020-02-24 11:25:18,45.0
20067,119.0,119.0,浙江省,2020-02-24 11:22:45,2020-02-24 11:22:49,0.0
20068,53.0,53.0,重庆,2020-02-24 11:22:30,2020-02-24 11:22:37,0.0
20069,37.0,0.0,湖南省,2020-02-24 11:20:05,2020-02-24 11:20:34,37.0
20070,45.0,0.0,浙江省,2020-02-24 11:19:58,2020-02-24 11:20:40,45.0
20071,69.0,69.0,广东省,2020-02-24 11:19:42,2020-02-24 11:20:14,0.0
20072,21.0,21.0,上海,2020-02-24 11:19:28,2020-02-24 11:19:45,0.0
20073,85.0,85.0,天津,2020-02-24 11:18:15,2020-02-24 11:18:21,0.0
20074,81.0,81.0,广东省,2020-02-24 11:17:00,2020-02-24 11:17:30,0.0
20075,37.0,37.0,重庆,2020-02-24 11:16:10,2020-02-24 11:16:18,0.0
20076,119.0,119.0,湖南省,2020-02-24 11:13:30,2020-02-24 11:13:42,0.0
20077,213.0,213.0,上海,2020-02-24 11:13:17,2020-02-24 11:13:21,0.0
20078,114.0,114.0,云南省,2020-02-24 11:12:48,2020-02-24 11:12:56,0.0
20079,182.0,182.0,河南省,2020-02-24 11:12:32,2020-02-24 11:12:40,0.0
20080,21.0,21.0,安徽省,2020-02-24 11:10:50,2020-02-24 11:10:58,0.0
20081,45.0,45.0,辽宁省,2020-02-24 11:10:44,2020-02-24 11:10:52,0.0
20082,37.0,37.0,辽宁省,2020-02-24 11:10:23,2020-02-24 11:10:29,0.0
20083,119.0,119.0,广东省,2020-02-24 11:10:18,2020-02-24 11:10:23,0.0
20084,144.0,0.0,山东省,2020-02-24 11:09:53,2020-02-24 11:10:05,144.0
20085,119.0,119.0,上海,2020-02-24 11:09:13,2020-02-24 11:09:18,0.0
20086,221.0,0.0,河南省,2020-02-24 11:08:57,,0.0
20087,69.0,69.0,河北省,2020-02-24 11:08:45,2020-02-24 11:08:58,0.0
20088,112.0,0.0,山东省,2020-02-24 11:06:58,,0.0
20089,159.0,159.0,广东省,2020-02-24 11:06:21,2020-02-24 11:06:35,0.0
20090,37.0,0.0,重庆,2020-02-24 11:05:04,2020-02-24 11:05:17,37.0
20091,101.0,0.0,黑龙江省,2020-02-24 11:04:39,2020-02-24 11:04:44,101.0
20092,37.0,0.0,天津,2020-02-24 11:03:50,2020-02-24 11:03:55,37.0
20093,189.0,119.0,天津,2020-02-24 11:03:29,2020-02-24 11:03:39,70.0
20094,101.0,101.0,上海,2020-02-24 11:03:03,2020-02-24 11:03:11,0.0
20095,53.0,53.0,北京,2020-02-24 11:03:02,2020-02-24 11:03:12,0.0
20096,119.0,0.0,黑龙江省,2020-02-24 11:02:49,,0.0
20097,69.0,0.0,四川省,2020-02-24 11:02:32,2020-02-24 11:02:42,69.0
20098,21.0,21.0,山西省,2020-02-24 11:01:05,2020-02-24 11:03:44,0.0
20099,83.0,83.0,安徽省,2020-02-24 11:00:48,2020-02-24 11:00:55,0.0
20100,119.0,119.0,浙江省,2020-02-24 11:00:11,2020-02-24 11:01:04,0.0
20101,21.0,0.0,浙江省,2020-02-24 11:00:08,2020-02-24 11:00:14,21.0
20102,37.0,37.0,河南省,2020-02-24 11:00:02,2020-02-24 11:00:08,0.0
20103,238.0,0.0,陕西省,2020-02-24 11:00:01,,0.0
20104,53.0,53.0,四川省,2020-02-24 10:59:21,2020-02-24 10:59:39,0.0
20105,119.0,119.0,重庆,2020-02-24 10:59:14,2020-02-24 10:59:27,0.0
20106,128.0,128.0,重庆,2020-02-24 10:58:56,2020-02-24 10:59:01,0.0
20107,45.0,45.0,北京,2020-02-24 10:57:09,2020-02-24 10:57:13,0.0
20108,119.0,0.0,山东省,2020-02-24 10:56:50,2020-02-24 10:57:48,119.0
20109,43.0,43.0,重庆,2020-02-24 10:56:03,2020-02-24 10:56:08,0.0
20110,45.0,45.0,四川省,2020-02-24 10:55:24,2020-02-24 10:55:42,0.0
20111,45.0,45.0,天津,2020-02-24 10:55:06,2020-02-24 10:55:15,0.0
20112,69.0,69.0,江苏省,2020-02-24 10:54:40,2020-02-24 10:54:48,0.0
20113,45.0,0.0,上海,2020-02-24 10:54:32,2020-02-24 10:54:41,45.0
20114,53.0,0.0,四川省,2020-02-24 10:52:23,,0.0
20115,45.0,45.0,天津,2020-02-24 10:51:14,2020-02-24 12:20:09,0.0
20116,276.0,276.0,湖南省,2020-02-24 10:51:03,2020-02-24 10:51:10,0.0
20117,85.0,0.0,四川省,2020-02-24 10:50:30,2020-02-24 10:50:40,85.0
20118,119.0,0.0,四川省,2020-02-24 10:50:23,2020-02-24 10:50:41,119.0
20119,21.0,21.0,四川省,2020-02-24 10:50:15,2020-02-24 10:50:20,0.0
20120,104.0,104.0,浙江省,2020-02-24 10:49:31,2020-02-24 10:49:50,0.0
20121,21.0,21.0,广东省,2020-02-24 10:48:48,2020-02-24 10:48:55,0.0
20122,21.0,0.0,山西省,2020-02-24 10:47:50,2020-02-24 10:48:02,21.0
20123,238.0,238.0,广东省,2020-02-24 10:45:04,2020-02-24 10:45:55,0.0
20124,119.0,0.0,山东省,2020-02-24 10:43:38,2020-02-24 10:43:41,119.0
20125,21.0,0.0,内蒙古自治区,2020-02-24 10:43:37,2020-02-24 10:43:41,21.0
20126,34.0,0.0,重庆,2020-02-24 10:43:25,2020-02-24 10:43:34,34.0
20127,69.0,69.0,山东省,2020-02-24 10:42:55,2020-02-24 10:43:21,0.0
20128,119.0,119.0,重庆,2020-02-24 10:42:34,2020-02-24 10:42:42,0.0
20129,85.0,85.0,北京,2020-02-24 10:42:33,2020-02-24 10:42:43,0.0
20130,119.0,119.0,辽宁省,2020-02-24 10:42:21,2020-02-24 10:42:27,0.0
20131,81.0,81.0,广东省,2020-02-24 10:41:04,2020-02-24 10:43:46,0.0
20132,45.0,0.0,四川省,2020-02-24 10:40:59,,0.0
20133,45.0,45.0,河南省,2020-02-24 10:39:58,2020-02-24 10:40:04,0.0
20134,119.0,119.0,山东省,2020-02-24 10:39:18,2020-02-24 10:39:21,0.0
20135,43.0,0.0,上海,2020-02-24 10:39:13,,0.0
20136,119.0,0.0,河南省,2020-02-24 10:38:02,,0.0
20137,69.0,0.0,山东省,2020-02-24 10:38:02,,0.0
20138,112.0,32.0,山东省,2020-02-24 10:36:45,2020-02-24 10:37:56,80.0
20139,167.0,167.0,上海,2020-02-24 10:35:38,2020-02-24 10:35:42,0.0
20140,238.0,238.0,四川省,2020-02-24 10:35:13,2020-02-24 10:36:03,0.0
20141,119.0,119.0,浙江省,2020-02-24 10:35:08,2020-02-24 10:35:22,0.0
20142,124.0,124.0,黑龙江省,2020-02-24 10:34:47,2020-02-24 10:34:56,0.0
20143,83.0,83.0,浙江省,2020-02-24 10:34:43,2020-02-24 10:34:48,0.0
20144,95.0,95.0,四川省,2020-02-24 10:34:22,2020-02-24 10:45:59,0.0
20145,21.0,21.0,浙江省,2020-02-24 10:33:57,2020-02-24 10:34:04,0.0
20146,45.0,45.0,上海,2020-02-24 10:33:09,2020-02-24 10:33:17,0.0
20147,53.0,53.0,广东省,2020-02-24 10:32:33,2020-02-24 10:32:57,0.0
20148,37.0,37.0,安徽省,2020-02-24 10:31:28,2020-02-24 10:31:35,0.0
20149,304.0,304.0,上海,2020-02-24 10:30:56,2020-02-24 10:31:01,0.0
20150,43.0,43.0,福建省,2020-02-24 10:30:03,2020-02-24 10:30:19,0.0
20151,45.0,45.0,四川省,2020-02-24 10:30:01,2020-02-24 10:30:10,0.0
20152,69.0,0.0,辽宁省,2020-02-24 10:28:56,2020-02-24 10:29:04,69.0
20153,119.0,0.0,天津,2020-02-24 10:28:43,2020-02-24 10:28:46,119.0
20154,116.0,116.0,山东省,2020-02-24 10:28:28,2020-02-24 10:28:35,0.0
20155,146.0,146.0,江苏省,2020-02-24 10:28:12,2020-02-24 10:28:20,0.0
20156,128.0,128.0,上海,2020-02-24 10:26:26,2020-02-24 10:26:34,0.0
20157,110.0,0.0,山东省,2020-02-24 10:26:19,,0.0
20158,119.0,119.0,上海,2020-02-24 10:25:37,2020-02-24 10:36:23,0.0
20159,21.0,0.0,四川省,2020-02-24 10:25:27,,0.0
20160,61.0,61.0,安徽省,2020-02-24 10:24:48,2020-02-24 10:24:58,0.0
20161,208.7,208.7,陕西省,2020-02-24 10:24:12,2020-02-24 10:24:22,0.0
20162,174.0,0.0,上海,2020-02-24 10:24:00,2020-02-24 10:25:07,174.0
20163,83.0,83.0,江苏省,2020-02-24 10:23:47,2020-02-24 10:23:53,0.0
20164,119.0,119.0,北京,2020-02-24 10:23:39,2020-02-24 10:23:45,0.0
20165,119.0,0.0,重庆,2020-02-24 10:23:12,2020-02-24 10:23:46,119.0
20166,116.0,116.0,陕西省,2020-02-24 10:21:47,2020-02-24 10:22:03,0.0
20167,119.0,119.0,广东省,2020-02-24 10:21:26,2020-02-24 10:21:34,0.0
20168,119.0,0.0,广东省,2020-02-24 10:21:01,2020-02-24 10:21:06,119.0
20169,119.0,0.0,北京,2020-02-24 10:19:41,2020-02-24 10:19:46,119.0
20170,37.0,37.0,黑龙江省,2020-02-24 10:17:39,2020-02-24 10:17:50,0.0
20171,119.0,0.0,上海,2020-02-24 10:17:36,2020-02-24 10:17:39,119.0
20172,119.0,119.0,上海,2020-02-24 10:17:26,2020-02-24 10:17:32,0.0
20173,45.0,45.0,江苏省,2020-02-24 10:17:00,2020-02-24 10:18:52,0.0
20174,77.0,77.0,浙江省,2020-02-24 10:16:27,2020-02-24 10:16:33,0.0
20175,119.0,119.0,天津,2020-02-24 10:15:30,2020-02-24 10:15:35,0.0
20176,45.0,45.0,吉林省,2020-02-24 10:15:23,2020-02-24 10:16:45,0.0
20177,74.9,0.0,重庆,2020-02-24 10:15:17,2020-02-24 10:16:28,74.9
20178,53.0,53.0,江苏省,2020-02-24 10:15:17,2020-02-24 10:15:29,0.0
20179,21.0,0.0,重庆,2020-02-24 10:15:05,,0.0
20180,37.0,37.0,浙江省,2020-02-24 10:14:56,2020-02-24 10:15:02,0.0
20181,45.0,45.0,重庆,2020-02-24 10:14:31,2020-02-24 10:36:04,0.0
20182,75.0,0.0,云南省,2020-02-24 10:14:22,2020-02-24 10:51:14,75.0
20183,37.0,21.0,安徽省,2020-02-24 10:14:11,2020-02-24 10:14:25,16.0
20184,119.0,119.0,山东省,2020-02-24 10:13:48,2020-02-24 10:14:01,0.0
20185,21.0,0.0,山东省,2020-02-24 10:12:12,2020-02-24 10:12:33,21.0
20186,119.0,119.0,辽宁省,2020-02-24 10:12:10,2020-02-24 10:12:17,0.0
20187,21.0,0.0,山东省,2020-02-24 10:11:51,,0.0
20188,81.0,81.0,四川省,2020-02-24 10:10:28,2020-02-24 10:11:35,0.0
20189,45.0,45.0,天津,2020-02-24 10:09:59,2020-02-24 10:10:03,0.0
20190,45.0,45.0,天津,2020-02-24 10:09:32,2020-02-24 10:09:34,0.0
20191,93.0,93.0,广东省,2020-02-24 10:09:02,2020-02-24 10:29:39,0.0
20192,69.0,69.0,天津,2020-02-24 10:08:19,2020-02-24 10:08:25,0.0
20193,37.0,0.0,陕西省,2020-02-24 10:08:16,2020-02-24 10:08:24,37.0
20194,59.0,59.0,浙江省,2020-02-24 10:07:57,2020-02-24 10:08:03,0.0
20195,45.0,45.0,天津,2020-02-24 10:07:16,2020-02-24 10:07:23,0.0
20196,21.0,0.0,浙江省,2020-02-24 10:06:50,,0.0
20197,45.0,45.0,广东省,2020-02-24 10:06:50,2020-02-24 10:13:13,0.0
20198,21.0,0.0,上海,2020-02-24 10:06:34,,0.0
20199,45.0,0.0,福建省,2020-02-24 10:06:24,2020-02-24 10:06:34,45.0
20200,43.0,0.0,浙江省,2020-02-24 10:06:23,2020-02-24 10:06:36,43.0
20201,93.0,93.0,浙江省,2020-02-24 10:05:58,2020-02-24 10:06:15,0.0
20202,119.0,119.0,重庆,2020-02-24 10:05:31,2020-02-24 10:05:36,0.0
20203,37.0,37.0,江苏省,2020-02-24 10:04:45,2020-02-24 10:04:51,0.0
20204,151.0,0.0,四川省,2020-02-24 10:04:32,2020-02-24 10:04:50,151.0
20205,53.0,0.0,浙江省,2020-02-24 10:04:25,,0.0
20206,37.0,37.0,山西省,2020-02-24 10:04:00,2020-02-24 10:04:31,0.0
20207,114.0,114.0,浙江省,2020-02-24 10:03:26,2020-02-24 10:03:33,0.0
20208,21.0,0.0,河北省,2020-02-24 10:03:18,,0.0
20209,21.0,21.0,上海,2020-02-24 10:03:11,2020-02-24 10:03:17,0.0
20210,119.0,119.0,江苏省,2020-02-24 10:03:02,2020-02-24 10:03:07,0.0
20211,34.9,34.9,浙江省,2020-02-24 10:02:50,2020-02-24 10:02:54,0.0
20212,82.9,0.0,四川省,2020-02-24 10:02:28,2020-02-24 10:02:52,82.9
20213,81.0,81.0,湖南省,2020-02-24 10:01:50,2020-02-24 10:01:58,0.0
20214,53.0,0.0,湖南省,2020-02-24 10:01:47,,0.0
20215,45.0,0.0,四川省,2020-02-24 10:01:34,,0.0
20216,34.9,0.0,重庆,2020-02-24 10:01:25,,0.0
20217,119.0,0.0,上海,2020-02-24 10:00:37,2020-02-24 10:00:40,119.0
20218,119.0,119.0,上海,2020-02-24 10:00:37,2020-02-24 10:00:41,0.0
20219,59.0,0.0,吉林省,2020-02-24 10:00:36,,0.0
20220,21.0,0.0,江苏省,2020-02-24 09:58:53,,0.0
20221,116.0,116.0,广东省,2020-02-24 09:58:53,2020-02-24 09:59:01,0.0
20222,151.0,151.0,山东省,2020-02-24 09:58:21,2020-02-24 09:58:25,0.0
20223,45.0,45.0,四川省,2020-02-24 09:57:59,2020-02-24 09:58:02,0.0
20224,81.0,81.0,江苏省,2020-02-24 09:57:56,2020-02-24 09:58:05,0.0
20225,119.0,0.0,云南省,2020-02-24 09:57:46,2020-02-24 09:57:52,119.0
20226,37.0,0.0,四川省,2020-02-24 09:57:06,2020-02-24 09:57:19,37.0
20227,140.0,0.0,山西省,2020-02-24 09:56:59,2020-02-24 09:57:15,140.0
20228,37.0,0.0,四川省,2020-02-24 09:56:28,,0.0
20229,148.9,0.0,四川省,2020-02-24 09:55:15,2020-02-24 09:55:22,148.9
20230,45.0,45.0,山东省,2020-02-24 09:54:02,2020-02-24 09:54:14,0.0
20231,157.0,157.0,江苏省,2020-02-24 09:53:49,2020-02-24 09:53:55,0.0
20232,37.0,37.0,江苏省,2020-02-24 09:52:59,2020-02-24 09:53:10,0.0
20233,101.0,101.0,天津,2020-02-24 09:52:15,2020-02-24 09:52:21,0.0
20234,357.0,357.0,上海,2020-02-24 09:51:56,2020-02-24 09:52:04,0.0
20235,119.0,119.0,北京,2020-02-24 09:51:24,2020-02-24 09:51:58,0.0
20236,37.0,37.0,江苏省,2020-02-24 09:50:23,2020-02-24 09:51:20,0.0
20237,37.0,0.0,天津,2020-02-24 09:48:18,,0.0
20238,38.0,38.0,河南省,2020-02-24 09:48:11,2020-02-24 09:49:24,0.0
20239,21.0,0.0,海南省,2020-02-24 09:48:09,,0.0
20240,53.0,53.0,浙江省,2020-02-24 09:47:40,2020-02-24 09:47:53,0.0
20241,160.0,160.0,广东省,2020-02-24 09:46:48,2020-02-24 09:46:56,0.0
20242,37.0,0.0,浙江省,2020-02-24 09:46:25,,0.0
20243,81.0,81.0,浙江省,2020-02-24 09:45:55,2020-02-24 09:46:01,0.0
20244,119.0,0.0,福建省,2020-02-24 09:45:26,2020-02-24 09:45:30,119.0
20245,37.0,0.0,河南省,2020-02-24 09:45:16,,0.0
20246,37.0,37.0,云南省,2020-02-24 09:45:07,2020-02-24 09:45:14,0.0
20247,119.0,119.0,上海,2020-02-24 09:43:13,2020-02-24 09:43:18,0.0
20248,21.0,0.0,贵州省,2020-02-24 09:42:47,,0.0
20249,119.0,119.0,辽宁省,2020-02-24 09:40:56,2020-02-24 09:41:42,0.0
20250,256.0,256.0,上海,2020-02-24 09:40:44,2020-02-24 09:40:51,0.0
20251,104.0,104.0,浙江省,2020-02-24 09:38:59,2020-02-24 09:44:02,0.0
20252,37.0,0.0,四川省,2020-02-24 09:38:53,,0.0
20253,135.0,135.0,浙江省,2020-02-24 09:38:14,2020-02-24 09:38:17,0.0
20254,85.0,0.0,浙江省,2020-02-24 09:38:02,,0.0
20255,349.0,349.0,吉林省,2020-02-24 09:37:44,2020-02-24 09:37:58,0.0
20256,119.0,119.0,天津,2020-02-24 09:37:40,2020-02-24 09:38:10,0.0
20257,119.0,119.0,河南省,2020-02-24 09:37:28,2020-02-24 09:37:32,0.0
20258,247.0,247.0,天津,2020-02-24 09:35:52,2020-02-24 09:36:02,0.0
20259,93.0,53.0,浙江省,2020-02-24 09:35:07,2020-02-24 09:35:10,40.0
20260,45.0,45.0,重庆,2020-02-24 09:34:51,2020-02-24 09:35:01,0.0
20261,119.0,119.0,湖南省,2020-02-24 09:33:35,2020-02-24 09:33:41,0.0
20262,69.0,69.0,河南省,2020-02-24 09:33:21,2020-02-24 09:34:29,0.0
20263,45.0,45.0,山西省,2020-02-24 09:31:23,2020-02-24 09:31:34,0.0
20264,69.0,69.0,山东省,2020-02-24 09:31:03,2020-02-24 09:31:12,0.0
20265,119.0,0.0,上海,2020-02-24 09:30:56,2020-02-24 09:31:00,119.0
20266,37.0,37.0,河南省,2020-02-24 09:28:46,2020-02-24 09:28:51,0.0
20267,37.0,0.0,河南省,2020-02-24 09:27:00,,0.0
20268,69.0,0.0,河南省,2020-02-24 09:26:54,2020-02-24 09:27:01,69.0
20269,384.0,384.0,河北省,2020-02-24 09:26:26,2020-02-24 09:26:32,0.0
20270,69.0,69.0,内蒙古自治区,2020-02-24 09:26:05,2020-02-24 09:26:12,0.0
20271,29.9,0.0,河南省,2020-02-24 09:25:57,,0.0
20272,119.0,119.0,山东省,2020-02-24 09:25:22,2020-02-24 09:25:30,0.0
20273,37.0,37.0,山东省,2020-02-24 09:22:38,2020-02-24 09:22:47,0.0
20274,183.0,0.0,天津,2020-02-24 09:21:49,2020-02-24 09:21:55,183.0
20275,69.0,0.0,上海,2020-02-24 09:20:33,2020-02-24 09:20:37,69.0
20276,259.0,259.0,重庆,2020-02-24 09:19:58,2020-02-24 09:20:08,0.0
20277,69.0,69.0,黑龙江省,2020-02-24 09:19:37,2020-02-24 09:19:42,0.0
20278,77.0,0.0,湖南省,2020-02-24 09:19:18,,0.0
20279,53.0,48.0,河北省,2020-02-24 09:19:16,2020-02-24 10:14:14,5.0
20280,69.0,69.0,海南省,2020-02-24 09:19:10,2020-02-24 09:19:15,0.0
20281,119.0,119.0,浙江省,2020-02-24 09:18:35,2020-02-24 09:22:45,0.0
20282,119.0,119.0,江苏省,2020-02-24 09:18:04,2020-02-24 09:18:15,0.0
20283,45.0,0.0,山西省,2020-02-24 09:17:33,2020-02-24 09:17:37,45.0
20284,37.0,0.0,陕西省,2020-02-24 09:17:20,,0.0
20285,37.0,37.0,上海,2020-02-24 09:17:11,2020-02-24 09:17:16,0.0
20286,119.0,0.0,上海,2020-02-24 09:16:42,2020-02-24 09:16:51,119.0
20287,85.0,85.0,陕西省,2020-02-24 09:16:11,2020-02-24 09:16:16,0.0
20288,81.0,81.0,上海,2020-02-24 09:15:49,2020-02-24 09:15:58,0.0
20289,45.0,0.0,山西省,2020-02-24 09:15:35,,0.0
20290,21.0,0.0,吉林省,2020-02-24 09:15:14,,0.0
20291,45.0,45.0,山东省,2020-02-24 09:15:01,2020-02-24 09:15:15,0.0
20292,119.0,119.0,北京,2020-02-24 09:14:18,2020-02-24 09:14:37,0.0
20293,37.0,37.0,山东省,2020-02-24 09:13:54,2020-02-24 09:14:27,0.0
20294,37.0,37.0,四川省,2020-02-24 09:13:33,2020-02-24 09:13:38,0.0
20295,119.0,119.0,北京,2020-02-24 09:12:39,2020-02-24 09:13:11,0.0
20296,45.0,0.0,山西省,2020-02-24 09:12:10,,0.0
20297,37.0,37.0,四川省,2020-02-24 09:11:11,2020-02-24 09:11:20,0.0
20298,45.0,0.0,山东省,2020-02-24 09:10:56,2020-02-24 09:11:12,45.0
20299,101.0,0.0,天津,2020-02-24 09:10:53,2020-02-24 09:11:01,101.0
20300,119.0,119.0,河北省,2020-02-24 09:08:54,2020-02-24 09:08:57,0.0
20301,45.0,45.0,河北省,2020-02-24 09:07:20,2020-02-24 09:07:25,0.0
20302,119.0,0.0,浙江省,2020-02-24 09:07:16,,0.0
20303,45.0,0.0,吉林省,2020-02-24 09:06:01,,0.0
20304,53.0,53.0,四川省,2020-02-24 09:05:14,2020-02-24 09:05:24,0.0
20305,45.0,45.0,浙江省,2020-02-24 09:05:03,2020-02-24 09:05:09,0.0
20306,45.0,45.0,重庆,2020-02-24 09:05:03,2020-02-24 09:05:14,0.0
20307,53.0,53.0,福建省,2020-02-24 09:04:04,2020-02-24 09:04:13,0.0
20308,157.0,157.0,上海,2020-02-24 09:03:42,2020-02-24 09:03:48,0.0
